date,wind_speed,name,x,y,x_end,y_end
2016-04-20T00:00:00Z,3.4,kasios,90,21,156.99901819972573,-86.63842403750462
2016-04-20T00:00:00Z,3.4,radiance,109,26,175.99901819972573,-81.63842403750462
2016-04-20T00:00:00Z,3.4,indigo,120,22,186.99901819972573,-85.63842403750462
2016-04-20T03:00:00Z,3.3,roadrunner,89,27,147.71810722896365,-81.14530037729588
2016-04-20T03:00:00Z,3.3,kasios,90,21,148.71810722896365,-87.14530037729588
2016-04-20T03:00:00Z,3.3,radiance,109,26,167.71810722896365,-82.14530037729588
2016-04-20T03:00:00Z,3.3,indigo,120,22,178.71810722896365,-86.14530037729588
2016-04-20T06:00:00Z,2.9,roadrunner,89,27,122.77642996962615,-75.73159537929742
2016-04-20T06:00:00Z,2.9,kasios,90,21,123.77642996962615,-81.73159537929742
2016-04-20T06:00:00Z,2.9,radiance,109,26,142.77642996962615,-76.73159537929742
2016-04-20T06:00:00Z,2.9,indigo,120,22,153.77642996962615,-80.73159537929742
2016-04-20T09:00:00Z,2.1,roadrunner,89,27,113.3289186659243,-47.43442025177174
2016-04-20T09:00:00Z,2.1,kasios,90,21,114.3289186659243,-53.43442025177174
2016-04-20T09:00:00Z,2.1,radiance,109,26,133.3289186659243,-48.43442025177174
2016-04-20T09:00:00Z,2.1,indigo,120,22,144.3289186659243,-52.43442025177174
2016-04-20T12:00:00Z,2.4,roadrunner,89,27,96.64452264249896,-62.169498229639856
2016-04-20T12:00:00Z,2.4,kasios,90,21,97.64452264249896,-68.16949822963986
2016-04-20T12:00:00Z,2.4,radiance,109,26,116.64452264249896,-63.169498229639856
2016-04-20T12:00:00Z,2.4,indigo,120,22,127.64452264249896,-67.16949822963986
2016-04-20T15:00:00Z,2.1,roadrunner,89,27,114.49508232542067,-47.043095416727084
2016-04-20T15:00:00Z,2.1,kasios,90,21,115.49508232542067,-53.043095416727084
2016-04-20T15:00:00Z,2.1,radiance,109,26,134.49508232542067,-48.043095416727084
2016-04-20T15:00:00Z,2.1,indigo,120,22,145.49508232542067,-52.043095416727084
2016-04-20T18:00:00Z,2.5,roadrunner,89,27,140.860995851489,-50.46903069679874
2016-04-20T18:00:00Z,2.5,kasios,90,21,141.860995851489,-56.46903069679874
2016-04-20T18:00:00Z,2.5,radiance,109,26,160.860995851489,-51.46903069679874
2016-04-20T18:00:00Z,2.5,indigo,120,22,171.860995851489,-55.46903069679874
2016-04-20T21:00:00Z,3,roadrunner,89,27,156.48131621762016,-62.226294088589896
2016-04-20T21:00:00Z,3,kasios,90,21,157.48131621762016,-68.2262940885899
2016-04-20T21:00:00Z,3,radiance,109,26,176.48131621762016,-63.226294088589896
2016-04-20T21:00:00Z,3,indigo,120,22,187.48131621762016,-67.2262940885899
2016-04-21T00:00:00Z,1.2,roadrunner,89,27,120.25289033625384,-5.0260266169477745
2016-04-21T00:00:00Z,1.2,kasios,90,21,121.25289033625384,-11.026026616947775
2016-04-21T00:00:00Z,1.2,radiance,109,26,140.25289033625384,-6.0260266169477745
2016-04-21T00:00:00Z,1.2,indigo,120,22,151.25289033625384,-10.026026616947775
2016-04-21T03:00:00Z,0.8,roadrunner,89,27,116.86936902884364,37.642277170504684
2016-04-21T03:00:00Z,0.8,kasios,90,21,117.86936902884364,31.642277170504684
2016-04-21T03:00:00Z,0.8,radiance,109,26,136.86936902884364,36.642277170504684
2016-04-21T03:00:00Z,0.8,indigo,120,22,147.86936902884364,32.642277170504684
2016-04-21T06:00:00Z,0.6,roadrunner,89,27,100.55699182050907,46.158244279435564
2016-04-21T06:00:00Z,0.6,kasios,90,21,101.55699182050907,40.158244279435564
2016-04-21T06:00:00Z,0.6,radiance,109,26,120.55699182050907,45.158244279435564
2016-04-21T06:00:00Z,0.6,indigo,120,22,131.55699182050907,41.158244279435564
2016-04-21T09:00:00Z,0.8,roadrunner,89,27,97.67228420927043,55.54384837462098
2016-04-21T09:00:00Z,0.8,kasios,90,21,98.67228420927043,49.54384837462098
2016-04-21T09:00:00Z,0.8,radiance,109,26,117.67228420927043,54.54384837462098
2016-04-21T09:00:00Z,0.8,indigo,120,22,128.67228420927043,50.54384837462098
2016-04-21T12:00:00Z,0.5,roadrunner,89,27,101.28134481265408,41.02886716399735
2016-04-21T12:00:00Z,0.5,kasios,90,21,102.28134481265408,35.02886716399735
2016-04-21T12:00:00Z,0.5,radiance,109,26,121.28134481265408,40.02886716399735
2016-04-21T12:00:00Z,0.5,indigo,120,22,132.28134481265408,36.02886716399735
2016-04-21T15:00:00Z,1.9,roadrunner,89,27,155.66277666922414,51.000076387795716
2016-04-21T15:00:00Z,1.9,kasios,90,21,156.66277666922414,45.000076387795716
2016-04-21T15:00:00Z,1.9,radiance,109,26,175.66277666922414,50.000076387795716
2016-04-21T15:00:00Z,1.9,indigo,120,22,186.66277666922414,46.000076387795716
2016-04-21T18:00:00Z,2.2,roadrunner,89,27,170.94746022062156,30.864544122854458
2016-04-21T18:00:00Z,2.2,kasios,90,21,171.94746022062156,24.864544122854458
2016-04-21T18:00:00Z,2.2,radiance,109,26,190.94746022062156,29.864544122854458
2016-04-21T18:00:00Z,2.2,indigo,120,22,201.94746022062156,25.864544122854458
2016-04-21T21:00:00Z,2.3,roadrunner,89,27,174.2496033889464,17.588356164969387
2016-04-21T21:00:00Z,2.3,kasios,90,21,175.2496033889464,11.588356164969387
2016-04-21T21:00:00Z,2.3,radiance,109,26,194.2496033889464,16.588356164969387
2016-04-21T21:00:00Z,2.3,indigo,120,22,205.2496033889464,12.588356164969387
2016-04-22T00:00:00Z,0.7,roadrunner,89,27,107.16552980539292,8.254627404565618
2016-04-22T00:00:00Z,0.7,kasios,90,21,108.16552980539292,2.2546274045656176
2016-04-22T00:00:00Z,0.7,radiance,109,26,127.16552980539292,7.254627404565618
2016-04-22T00:00:00Z,0.7,indigo,120,22,138.1655298053929,3.2546274045656176
2016-04-22T03:00:00Z,0.4,roadrunner,89,27,91.53886139215959,41.69843975363814
2016-04-22T03:00:00Z,0.4,kasios,90,21,92.53886139215959,35.69843975363814
2016-04-22T03:00:00Z,0.4,radiance,109,26,111.53886139215959,40.69843975363814
2016-04-22T03:00:00Z,0.4,indigo,120,22,122.53886139215959,36.69843975363814
2016-04-22T06:00:00Z,0.7,roadrunner,89,27,80.41553812118055,51.65121662521703
2016-04-22T06:00:00Z,0.7,kasios,90,21,81.41553812118055,45.65121662521703
2016-04-22T06:00:00Z,0.7,radiance,109,26,100.41553812118055,50.65121662521703
2016-04-22T06:00:00Z,0.7,indigo,120,22,111.41553812118055,46.65121662521703
2016-04-22T09:00:00Z,1,roadrunner,89,27,119.54637828299533,48.38880433875872
2016-04-22T09:00:00Z,1,kasios,90,21,120.54637828299533,42.38880433875872
2016-04-22T09:00:00Z,1,radiance,109,26,139.54637828299533,47.38880433875872
2016-04-22T09:00:00Z,1,indigo,120,22,150.54637828299533,43.38880433875872
2016-04-22T12:00:00Z,0.7,roadrunner,89,27,80.93367696473102,51.82558961118487
2016-04-22T12:00:00Z,0.7,kasios,90,21,81.93367696473102,45.82558961118487
2016-04-22T12:00:00Z,0.7,radiance,109,26,100.93367696473102,50.82558961118487
2016-04-22T12:00:00Z,0.7,indigo,120,22,111.93367696473102,46.82558961118487
2016-04-22T15:00:00Z,2.2,roadrunner,89,27,101.69221317062137,108.0507782980481
2016-04-22T15:00:00Z,2.2,kasios,90,21,102.69221317062137,102.0507782980481
2016-04-22T15:00:00Z,2.2,radiance,109,26,121.69221317062137,107.0507782980481
2016-04-22T15:00:00Z,2.2,indigo,120,22,132.6922131706214,103.0507782980481
2016-04-22T18:00:00Z,3.2,roadrunner,89,27,151.34911399966572,128.7445068713398
2016-04-22T18:00:00Z,3.2,kasios,90,21,152.34911399966572,122.7445068713398
2016-04-22T18:00:00Z,3.2,radiance,109,26,171.34911399966572,127.7445068713398
2016-04-22T18:00:00Z,3.2,indigo,120,22,182.34911399966572,123.7445068713398
2016-04-22T21:00:00Z,2.9,roadrunner,89,27,191.37226305788136,61.8503610752698
2016-04-22T21:00:00Z,2.9,kasios,90,21,192.37226305788136,55.8503610752698
2016-04-22T21:00:00Z,2.9,radiance,109,26,211.37226305788136,60.8503610752698
2016-04-22T21:00:00Z,2.9,indigo,120,22,222.37226305788136,56.8503610752698
2016-04-23T00:00:00Z,1.2,roadrunner,89,27,124.97122061183323,0.3826969259810298
2016-04-23T00:00:00Z,1.2,kasios,90,21,125.97122061183323,-5.61730307401897
2016-04-23T00:00:00Z,1.2,radiance,109,26,144.97122061183325,-0.6173030740189702
2016-04-23T00:00:00Z,1.2,indigo,120,22,155.97122061183325,-4.61730307401897
2016-04-23T03:00:00Z,1.2,roadrunner,89,27,121.24343072777117,-4.028546697239584
2016-04-23T03:00:00Z,1.2,kasios,90,21,122.24343072777117,-10.028546697239584
2016-04-23T03:00:00Z,1.2,radiance,109,26,141.24343072777117,-5.028546697239584
2016-04-23T03:00:00Z,1.2,indigo,120,22,152.24343072777117,-9.028546697239584
2016-04-23T06:00:00Z,2.1,roadrunner,89,27,131.99370731371323,-38.45166409720453
2016-04-23T06:00:00Z,2.1,kasios,90,21,132.99370731371323,-44.45166409720453
2016-04-23T06:00:00Z,2.1,radiance,109,26,151.99370731371323,-39.45166409720453
2016-04-23T06:00:00Z,2.1,indigo,120,22,162.99370731371323,-43.45166409720453
2016-04-23T09:00:00Z,2.2,roadrunner,89,27,127.00812718199,-45.70284180144206
2016-04-23T09:00:00Z,2.2,kasios,90,21,128.00812718199,-51.70284180144206
2016-04-23T09:00:00Z,2.2,radiance,109,26,147.00812718199,-46.70284180144206
2016-04-23T09:00:00Z,2.2,indigo,120,22,158.00812718199,-50.70284180144206
2016-04-23T12:00:00Z,2.7,roadrunner,89,27,133.76749473459176,-63.18353334915162
2016-04-23T12:00:00Z,2.7,kasios,90,21,134.76749473459176,-69.18353334915162
2016-04-23T12:00:00Z,2.7,radiance,109,26,153.76749473459176,-64.18353334915162
2016-04-23T12:00:00Z,2.7,indigo,120,22,164.76749473459176,-68.18353334915162
2016-04-23T15:00:00Z,3.2,roadrunner,89,27,152.2346169874304,-74.1965409956704
2016-04-23T15:00:00Z,3.2,kasios,90,21,153.2346169874304,-80.1965409956704
2016-04-23T15:00:00Z,3.2,radiance,109,26,172.2346169874304,-75.1965409956704
2016-04-23T15:00:00Z,3.2,indigo,120,22,183.2346169874304,-79.1965409956704
2016-04-23T18:00:00Z,3.4,roadrunner,89,27,154.48962031621812,-81.56338425013482
2016-04-23T18:00:00Z,3.4,kasios,90,21,155.48962031621812,-87.56338425013482
2016-04-23T18:00:00Z,3.4,radiance,109,26,174.48962031621812,-82.56338425013482
2016-04-23T18:00:00Z,3.4,indigo,120,22,185.48962031621812,-86.56338425013482
2016-04-23T21:00:00Z,3.8,roadrunner,89,27,160.91966858610363,-95.09536891278294
2016-04-23T21:00:00Z,3.8,kasios,90,21,161.91966858610363,-101.09536891278294
2016-04-23T21:00:00Z,3.8,radiance,109,26,180.91966858610363,-96.09536891278294
2016-04-23T21:00:00Z,3.8,indigo,120,22,191.91966858610363,-100.09536891278294
2016-04-24T00:00:00Z,2.5,roadrunner,89,27,133.05383140482166,-55.160048359073244
2016-04-24T00:00:00Z,2.5,kasios,90,21,134.05383140482166,-61.160048359073244
2016-04-24T00:00:00Z,2.5,radiance,109,26,153.05383140482166,-56.160048359073244
2016-04-24T00:00:00Z,2.5,indigo,120,22,164.05383140482166,-60.160048359073244
2016-04-24T03:00:00Z,2.1,roadrunner,89,27,117.57332183128656,-45.910523802783445
2016-04-24T03:00:00Z,2.1,kasios,90,21,118.57332183128656,-51.910523802783445
2016-04-24T03:00:00Z,2.1,radiance,109,26,137.57332183128656,-46.910523802783445
2016-04-24T03:00:00Z,2.1,indigo,120,22,148.57332183128656,-50.910523802783445
2016-04-24T06:00:00Z,2.3,roadrunner,89,27,108.4393290405756,-56.535539766630876
2016-04-24T06:00:00Z,2.3,kasios,90,21,109.4393290405756,-62.535539766630876
2016-04-24T06:00:00Z,2.3,radiance,109,26,128.43932904057561,-57.535539766630876
2016-04-24T06:00:00Z,2.3,indigo,120,22,139.43932904057561,-61.535539766630876
2016-04-24T09:00:00Z,2.1,roadrunner,89,27,120.60143402138046,-44.65004235492722
2016-04-24T09:00:00Z,2.1,kasios,90,21,121.60143402138046,-50.65004235492722
2016-04-24T09:00:00Z,2.1,radiance,109,26,140.60143402138047,-45.65004235492722
2016-04-24T09:00:00Z,2.1,indigo,120,22,151.60143402138047,-49.65004235492722
2016-04-24T12:00:00Z,3.2,roadrunner,89,27,131.76360864679785,-84.4030092526182
2016-04-24T12:00:00Z,3.2,kasios,90,21,132.76360864679785,-90.4030092526182
2016-04-24T12:00:00Z,3.2,radiance,109,26,151.76360864679785,-85.4030092526182
2016-04-24T12:00:00Z,3.2,indigo,120,22,162.76360864679785,-89.4030092526182
2016-04-24T15:00:00Z,3,roadrunner,89,27,117.01019311982569,-81.30738052707233
2016-04-24T15:00:00Z,3,kasios,90,21,118.01019311982569,-87.30738052707233
2016-04-24T15:00:00Z,3,radiance,109,26,137.0101931198257,-82.30738052707233
2016-04-24T15:00:00Z,3,indigo,120,22,148.0101931198257,-86.30738052707233
2016-04-24T18:00:00Z,2.9,roadrunner,89,27,134.53152984831775,-71.08928432984152
2016-04-24T18:00:00Z,2.9,kasios,90,21,135.53152984831775,-77.08928432984152
2016-04-24T18:00:00Z,2.9,radiance,109,26,154.53152984831775,-72.08928432984152
2016-04-24T18:00:00Z,2.9,indigo,120,22,165.53152984831775,-76.08928432984152
2016-04-24T21:00:00Z,2.9,roadrunner,89,27,169.99334705859937,-44.6568604036907
2016-04-24T21:00:00Z,2.9,kasios,90,21,170.99334705859937,-50.6568604036907
2016-04-24T21:00:00Z,2.9,radiance,109,26,189.99334705859937,-45.6568604036907
2016-04-24T21:00:00Z,2.9,indigo,120,22,200.99334705859937,-49.6568604036907
2016-04-25T00:00:00Z,1.6,roadrunner,89,27,146.14789279375404,9.854810499955065
2016-04-25T00:00:00Z,1.6,kasios,90,21,147.14789279375404,3.8548104999550645
2016-04-25T00:00:00Z,1.6,radiance,109,26,166.14789279375404,8.854810499955065
2016-04-25T00:00:00Z,1.6,indigo,120,22,177.14789279375404,4.8548104999550645
2016-04-25T03:00:00Z,0.9,roadrunner,89,27,121.57842759802506,35.06234573882673
2016-04-25T03:00:00Z,0.9,kasios,90,21,122.57842759802506,29.06234573882673
2016-04-25T03:00:00Z,0.9,radiance,109,26,141.57842759802506,34.06234573882673
2016-04-25T03:00:00Z,0.9,indigo,120,22,152.57842759802506,30.06234573882673
2016-04-25T06:00:00Z,1.5,roadrunner,89,27,140.17860168209086,4.42754712758536
2016-04-25T06:00:00Z,1.5,kasios,90,21,141.17860168209086,-1.5724528724146403
2016-04-25T06:00:00Z,1.5,radiance,109,26,160.17860168209086,3.4275471275853597
2016-04-25T06:00:00Z,1.5,indigo,120,22,171.17860168209086,-0.5724528724146403
2016-04-25T09:00:00Z,1,roadrunner,89,27,122.95961444895627,11.595235680874797
2016-04-25T09:00:00Z,1,kasios,90,21,123.95961444895627,5.595235680874797
2016-04-25T09:00:00Z,1,radiance,109,26,142.95961444895627,10.595235680874797
2016-04-25T09:00:00Z,1,indigo,120,22,153.95961444895627,6.595235680874797
2016-04-25T12:00:00Z,1.9,roadrunner,89,27,140.39383362051012,-21.77092705350399
2016-04-25T12:00:00Z,1.9,kasios,90,21,141.39383362051012,-27.77092705350399
2016-04-25T12:00:00Z,1.9,radiance,109,26,160.39383362051012,-22.77092705350399
2016-04-25T12:00:00Z,1.9,indigo,120,22,171.39383362051012,-26.77092705350399
2016-04-25T15:00:00Z,2.6,roadrunner,89,27,178.70336610825484,-9.7900316261807
2016-04-25T15:00:00Z,2.6,kasios,90,21,179.70336610825484,-15.7900316261807
2016-04-25T15:00:00Z,2.6,radiance,109,26,198.70336610825484,-10.7900316261807
2016-04-25T15:00:00Z,2.6,indigo,120,22,209.70336610825484,-14.7900316261807
2016-04-25T18:00:00Z,3.2,roadrunner,89,27,196.0687426833257,-25.68435285022688
2016-04-25T18:00:00Z,3.2,kasios,90,21,197.0687426833257,-31.68435285022688
2016-04-25T18:00:00Z,3.2,radiance,109,26,216.0687426833257,-26.68435285022688
2016-04-25T18:00:00Z,3.2,indigo,120,22,227.0687426833257,-30.68435285022688
2016-04-25T21:00:00Z,3,roadrunner,89,27,167.68927688371087,-52.51765400692268
2016-04-25T21:00:00Z,3,kasios,90,21,168.68927688371087,-58.51765400692268
2016-04-25T21:00:00Z,3,radiance,109,26,187.68927688371087,-53.51765400692268
2016-04-25T21:00:00Z,3,indigo,120,22,198.68927688371087,-57.51765400692268
2016-04-26T00:00:00Z,1.5,roadrunner,89,27,117.80884197756676,-20.94596461354263
2016-04-26T00:00:00Z,1.5,kasios,90,21,118.80884197756676,-26.94596461354263
2016-04-26T00:00:00Z,1.5,radiance,109,26,137.80884197756674,-21.94596461354263
2016-04-26T00:00:00Z,1.5,indigo,120,22,148.80884197756674,-25.94596461354263
2016-04-26T03:00:00Z,0.7,roadrunner,89,27,86.67957708614634,1.0001710706946412
2016-04-26T03:00:00Z,0.7,kasios,90,21,87.67957708614634,-4.999828929305359
2016-04-26T03:00:00Z,0.7,radiance,109,26,106.67957708614634,1.710706946411733e-4
2016-04-26T03:00:00Z,0.7,indigo,120,22,117.67957708614634,-3.999828929305359
2016-04-26T06:00:00Z,0.3,roadrunner,89,27,87.0958539558803,15.976170184771398
2016-04-26T06:00:00Z,0.3,kasios,90,21,88.0958539558803,9.976170184771398
2016-04-26T06:00:00Z,0.3,radiance,109,26,107.0958539558803,14.976170184771398
2016-04-26T06:00:00Z,0.3,indigo,120,22,118.0958539558803,10.976170184771398
2016-04-26T09:00:00Z,0.3,roadrunner,89,27,83.93858000769913,17.023396188381696
2016-04-26T09:00:00Z,0.3,kasios,90,21,84.93858000769913,11.023396188381696
2016-04-26T09:00:00Z,0.3,radiance,109,26,103.93858000769913,16.023396188381696
2016-04-26T09:00:00Z,0.3,indigo,120,22,114.93858000769913,12.023396188381696
2016-04-26T12:00:00Z,0.7,roadrunner,89,27,62.91118143595165,27.865455246934804
2016-04-26T12:00:00Z,0.7,kasios,90,21,63.91118143595165,21.865455246934804
2016-04-26T12:00:00Z,0.7,radiance,109,26,82.91118143595165,26.865455246934804
2016-04-26T12:00:00Z,0.7,indigo,120,22,93.91118143595165,22.865455246934804
2016-04-26T15:00:00Z,0.5,roadrunner,89,27,77.83113240803756,12.070266545393409
2016-04-26T15:00:00Z,0.5,kasios,90,21,78.83113240803756,6.070266545393409
2016-04-26T15:00:00Z,0.5,radiance,109,26,97.83113240803756,11.070266545393409
2016-04-26T15:00:00Z,0.5,indigo,120,22,108.83113240803756,7.070266545393409
2016-04-26T18:00:00Z,0.5,roadrunner,89,27,85.8264232598005,8.626950307952331
2016-04-26T18:00:00Z,0.5,kasios,90,21,86.8264232598005,2.626950307952331
2016-04-26T18:00:00Z,0.5,radiance,109,26,105.8264232598005,7.626950307952331
2016-04-26T18:00:00Z,0.5,indigo,120,22,116.8264232598005,3.626950307952331
2016-04-26T21:00:00Z,1.2,roadrunner,89,27,130.9144795686045,11.328818240719928
2016-04-26T21:00:00Z,1.2,kasios,90,21,131.9144795686045,5.328818240719928
2016-04-26T21:00:00Z,1.2,radiance,109,26,150.9144795686045,10.328818240719928
2016-04-26T21:00:00Z,1.2,indigo,120,22,161.9144795686045,6.328818240719928
2016-04-27T00:00:00Z,1.2,roadrunner,89,27,124.92470989046627,0.31995587475181253
2016-04-27T00:00:00Z,1.2,kasios,90,21,125.92470989046627,-5.6800441252481875
2016-04-27T00:00:00Z,1.2,radiance,109,26,144.92470989046626,-0.6800441252481875
2016-04-27T00:00:00Z,1.2,indigo,120,22,155.92470989046626,-4.6800441252481875
2016-04-27T03:00:00Z,0.8,roadrunner,89,27,118.25388664402576,32.84550337081471
2016-04-27T03:00:00Z,0.8,kasios,90,21,119.25388664402576,26.845503370814708
2016-04-27T03:00:00Z,0.8,radiance,109,26,138.25388664402576,31.845503370814708
2016-04-27T03:00:00Z,0.8,indigo,120,22,149.25388664402576,27.845503370814708
2016-04-27T06:00:00Z,1.2,roadrunner,89,27,132.09987868827307,14.966297648042778
2016-04-27T06:00:00Z,1.2,kasios,90,21,133.09987868827307,8.966297648042778
2016-04-27T06:00:00Z,1.2,radiance,109,26,152.09987868827307,13.966297648042778
2016-04-27T06:00:00Z,1.2,indigo,120,22,163.09987868827307,9.966297648042778
2016-04-27T09:00:00Z,1.2,roadrunner,89,27,120.58654635728095,-4.696997088978279
2016-04-27T09:00:00Z,1.2,kasios,90,21,121.58654635728095,-10.696997088978279
2016-04-27T09:00:00Z,1.2,radiance,109,26,140.58654635728095,-5.696997088978279
2016-04-27T09:00:00Z,1.2,indigo,120,22,151.58654635728095,-9.696997088978279
2016-04-27T12:00:00Z,2.2,roadrunner,89,27,157.56841000659523,-18.04102670960436
2016-04-27T12:00:00Z,2.2,kasios,90,21,158.56841000659523,-24.04102670960436
2016-04-27T12:00:00Z,2.2,radiance,109,26,177.56841000659523,-19.04102670960436
2016-04-27T12:00:00Z,2.2,indigo,120,22,188.56841000659523,-23.04102670960436
2016-04-27T15:00:00Z,2.6,roadrunner,89,27,182.38307049125834,0.9269782374260096
2016-04-27T15:00:00Z,2.6,kasios,90,21,183.38307049125834,-5.07302176257399
2016-04-27T15:00:00Z,2.6,radiance,109,26,202.38307049125834,-0.0730217625739904
2016-04-27T15:00:00Z,2.6,indigo,120,22,213.38307049125834,-4.07302176257399
2016-04-27T18:00:00Z,3.2,roadrunner,89,27,206.015546576103,3.6179865167412117
2016-04-27T18:00:00Z,3.2,kasios,90,21,207.015546576103,-2.3820134832587883
2016-04-27T18:00:00Z,3.2,radiance,109,26,226.015546576103,2.6179865167412117
2016-04-27T18:00:00Z,3.2,indigo,120,22,237.015546576103,-1.3820134832587883
2016-04-27T21:00:00Z,3.5,roadrunner,89,27,215.47191025198424,-5.2372856878658
2016-04-27T21:00:00Z,3.5,kasios,90,21,216.47191025198424,-11.2372856878658
2016-04-27T21:00:00Z,3.5,radiance,109,26,235.47191025198424,-6.2372856878658
2016-04-27T21:00:00Z,3.5,indigo,120,22,246.47191025198424,-10.2372856878658
2016-04-28T00:00:00Z,3.1,roadrunner,89,27,174.63682716552864,-50.65073313491365
2016-04-28T00:00:00Z,3.1,kasios,90,21,175.63682716552864,-56.65073313491365
2016-04-28T00:00:00Z,3.1,radiance,109,26,194.63682716552864,-51.65073313491365
2016-04-28T00:00:00Z,3.1,indigo,120,22,205.63682716552864,-55.65073313491365
2016-04-28T03:00:00Z,1.3,roadrunner,89,27,112.27994580520121,-15.521690968947134
2016-04-28T03:00:00Z,1.3,kasios,90,21,113.27994580520121,-21.521690968947134
2016-04-28T03:00:00Z,1.3,radiance,109,26,132.2799458052012,-16.521690968947134
2016-04-28T03:00:00Z,1.3,indigo,120,22,143.2799458052012,-20.521690968947134
2016-04-28T06:00:00Z,0.5,roadrunner,89,27,105.21183833757401,17.79039403509825
2016-04-28T06:00:00Z,0.5,kasios,90,21,106.21183833757401,11.790394035098249
2016-04-28T06:00:00Z,0.5,radiance,109,26,125.21183833757401,16.79039403509825
2016-04-28T06:00:00Z,0.5,indigo,120,22,136.211838337574,12.790394035098249
2016-04-28T09:00:00Z,2,roadrunner,89,27,148.16867671531895,-18.401722486666536
2016-04-28T09:00:00Z,2,kasios,90,21,149.16867671531895,-24.401722486666536
2016-04-28T09:00:00Z,2,radiance,109,26,168.16867671531895,-19.401722486666536
2016-04-28T09:00:00Z,2,indigo,120,22,179.16867671531895,-23.401722486666536
2016-04-28T12:00:00Z,3.1,roadrunner,89,27,148.36524107073942,-72.19208978533116
2016-04-28T12:00:00Z,3.1,kasios,90,21,149.36524107073942,-78.19208978533116
2016-04-28T12:00:00Z,3.1,radiance,109,26,168.36524107073942,-73.19208978533116
2016-04-28T12:00:00Z,3.1,indigo,120,22,179.36524107073942,-77.19208978533116
2016-04-28T15:00:00Z,2.3,roadrunner,89,27,133.5578852948243,-46.28484683550492
2016-04-28T15:00:00Z,2.3,kasios,90,21,134.5578852948243,-52.28484683550492
2016-04-28T15:00:00Z,2.3,radiance,109,26,153.5578852948243,-47.28484683550492
2016-04-28T15:00:00Z,2.3,indigo,120,22,164.5578852948243,-51.28484683550492
2016-04-28T18:00:00Z,1.8,roadrunner,89,27,133.4766719747046,-23.271732657061655
2016-04-28T18:00:00Z,1.8,kasios,90,21,134.4766719747046,-29.271732657061655
2016-04-28T18:00:00Z,1.8,radiance,109,26,153.4766719747046,-24.271732657061655
2016-04-28T18:00:00Z,1.8,indigo,120,22,164.4766719747046,-28.271732657061655
2016-04-28T21:00:00Z,2.1,roadrunner,89,27,135.13967745588633,-36.27329109456298
2016-04-28T21:00:00Z,2.1,kasios,90,21,136.13967745588633,-42.27329109456298
2016-04-28T21:00:00Z,2.1,radiance,109,26,155.13967745588633,-37.27329109456298
2016-04-28T21:00:00Z,2.1,indigo,120,22,166.13967745588633,-41.27329109456298
2016-04-29T00:00:00Z,1.4,roadrunner,89,27,98.6034266323608,-24.31545638816815
2016-04-29T00:00:00Z,1.4,kasios,90,21,99.6034266323608,-30.31545638816815
2016-04-29T00:00:00Z,1.4,radiance,109,26,118.6034266323608,-25.31545638816815
2016-04-29T00:00:00Z,1.4,indigo,120,22,129.6034266323608,-29.31545638816815
2016-04-29T03:00:00Z,0.9,roadrunner,89,27,65.43488821520276,3.103538543496697
2016-04-29T03:00:00Z,0.9,kasios,90,21,66.43488821520276,-2.896461456503303
2016-04-29T03:00:00Z,0.9,radiance,109,26,85.43488821520276,2.103538543496697
2016-04-29T03:00:00Z,0.9,indigo,120,22,96.43488821520276,-1.8964614565033031
2016-04-29T06:00:00Z,0.4,roadrunner,89,27,89.23429186792025,12.085743207234398
2016-04-29T06:00:00Z,0.4,kasios,90,21,90.23429186792025,6.0857432072343975
2016-04-29T06:00:00Z,0.4,radiance,109,26,109.23429186792025,11.085743207234398
2016-04-29T06:00:00Z,0.4,indigo,120,22,120.23429186792025,7.0857432072343975
2016-04-29T09:00:00Z,0.2,roadrunner,89,27,83.6080759783003,21.847365486064447
2016-04-29T09:00:00Z,0.2,kasios,90,21,84.6080759783003,15.847365486064449
2016-04-29T09:00:00Z,0.2,radiance,109,26,103.6080759783003,20.847365486064447
2016-04-29T09:00:00Z,0.2,indigo,120,22,114.6080759783003,16.847365486064447
2016-04-29T12:00:00Z,1.3,roadrunner,89,27,87.22361138650628,75.44475743613125
2016-04-29T12:00:00Z,1.3,kasios,90,21,88.22361138650628,69.44475743613125
2016-04-29T12:00:00Z,1.3,radiance,109,26,107.22361138650628,74.44475743613125
2016-04-29T12:00:00Z,1.3,indigo,120,22,118.22361138650628,70.44475743613125
2016-04-29T15:00:00Z,1.7,roadrunner,89,27,136.55210012573454,68.92281557676351
2016-04-29T15:00:00Z,1.7,kasios,90,21,137.55210012573454,62.92281557676351
2016-04-29T15:00:00Z,1.7,radiance,109,26,156.55210012573454,67.92281557676351
2016-04-29T15:00:00Z,1.7,indigo,120,22,167.55210012573454,63.92281557676351
2016-04-29T18:00:00Z,1.5,roadrunner,89,27,142.46262978983822,43.447252499010176
2016-04-29T18:00:00Z,1.5,kasios,90,21,143.46262978983822,37.447252499010176
2016-04-29T18:00:00Z,1.5,radiance,109,26,162.46262978983822,42.447252499010176
2016-04-29T18:00:00Z,1.5,indigo,120,22,173.46262978983822,38.447252499010176
2016-04-29T21:00:00Z,1.9,roadrunner,89,27,159.77280655417314,23.662439166625724
2016-04-29T21:00:00Z,1.9,kasios,90,21,160.77280655417314,17.662439166625724
2016-04-29T21:00:00Z,1.9,radiance,109,26,179.77280655417314,22.662439166625724
